# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
LCN10	ENSG00000187922	ENST00000341040	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LCN10	ENSG00000187922	ENST00000406721	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LCN10	ENSG00000187922	ENST00000474369	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LCN10	ENSG00000187922	ENST00000494294	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LCN10	ENSG00000187922	ENST00000497771	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LCN10	ENSG00000187922	ENST00000527229	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LCN10	ENSG00000187922	ENST00000529013	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LCN10	ENSG00000187922	ENST00000532006	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
LCN12	ENSG00000184925	ENST00000371632	protein_coding	0	0	1	9	0	0	0	0	4	0	2	1	0	0	0	0	0	0	3
LCN12	ENSG00000184925	ENST00000371633	protein_coding	0	1	0	9	0	0	0	0	4	0	3	0	0	0	0	0	0	1	2
LCN12	ENSG00000184925	ENST00000463714	processed_transcript	0	0	0	8	0	0	0	0	2	0	2	0	1	0	0	0	0	0	3
LCN12	ENSG00000184925	ENST00000466277	processed_transcript	0	0	0	10	0	0	0	0	4	0	0	0	1	0	0	0	0	0	5
LCN12	ENSG00000184925	ENST00000470501	retained_intron	0	0	0	10	0	0	0	0	4	0	3	0	1	0	0	0	0	0	2
LCN12	ENSG00000184925	ENST00000471615	nonsense_mediated_decay	0	0	0	10	0	0	0	0	4	0	2	0	1	0	0	0	0	0	3
LCN12	ENSG00000184925	ENST00000476751	processed_transcript	0	0	0	10	0	0	0	0	4	0	0	0	1	0	0	0	0	0	5
LCN12	ENSG00000184925	ENST00000480204	processed_transcript	0	0	0	10	0	0	0	0	4	0	0	0	1	0	0	0	0	0	5
LCN12	ENSG00000184925	ENST00000484304	processed_transcript	0	0	0	18	0	0	0	0	3	0	3	0	1	0	0	0	0	0	11
LCN12	ENSG00000184925	ENST00000491316	processed_transcript	0	0	0	10	0	0	0	0	4	0	3	0	1	0	0	0	0	0	2
LCN12	ENSG00000184925	ENST00000491603	processed_transcript	0	0	0	8	0	0	0	0	2	0	2	0	1	0	0	0	0	0	3
LCN12	ENSG00000184925	ENST00000492820	processed_transcript	0	0	0	8	0	0	0	0	2	0	3	0	1	0	0	0	0	0	2
LCN12	ENSG00000184925	ENST00000494713	processed_transcript	0	0	0	10	0	0	0	0	4	0	0	0	1	0	0	0	0	0	5
LCN12	ENSG00000184925	ENST00000495410	processed_transcript	0	0	0	7	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3
LCN12	ENSG00000184925	ENST00000496895	processed_transcript	0	0	0	8	0	0	0	0	2	0	2	0	1	0	0	0	0	0	3
LCN15	ENSG00000177984	ENST00000316144	protein_coding	0	1	2	18	0	0	0	0	10	0	5	2	0	0	0	0	0	1	3
LCN15	ENSG00000177984	ENST00000482511	processed_transcript	0	0	0	22	0	0	0	0	10	0	4	0	5	0	0	0	0	0	3
LCN15	ENSG00000177984	ENST00000495223	processed_transcript	0	0	0	21	0	0	0	0	10	0	8	0	0	0	0	0	0	0	3
LCN1P1	ENSG00000119440	ENST00000372031	unprocessed_pseudogene	0	0	0	9	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0
LCN1P2	ENSG00000204031	ENST00000372030	unprocessed_pseudogene	0	0	0	12	0	0	0	0	5	0	6	0	0	0	0	0	0	0	1
LCN2	ENSG00000148346	ENST00000277480	protein_coding	0	0	0	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
LCN2	ENSG00000148346	ENST00000372998	protein_coding	0	0	0	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
LCN2	ENSG00000148346	ENST00000373017	protein_coding	0	0	0	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
LCN2	ENSG00000148346	ENST00000470902	processed_transcript	0	0	0	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
LCN2	ENSG00000148346	ENST00000487719	retained_intron	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
LCN2	ENSG00000148346	ENST00000488391	retained_intron	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1
LCN2	ENSG00000148346	ENST00000494317	processed_transcript	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1
LCN6	ENSG00000267206	ENST00000341206	protein_coding	0	1	0	6	0	1	1	0	0	0	3	0	0	0	0	0	0	0	2
LCN6	ENSG00000267206	ENST00000471509	processed_transcript	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
LCN6	ENSG00000267206	ENST00000476567	protein_coding	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3
LCN6	ENSG00000267206	ENST00000480347	processed_transcript	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
LCN6	ENSG00000267206	ENST00000494091	processed_transcript	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
LCN6	ENSG00000267206	ENST00000497749	processed_transcript	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
LCN8	ENSG00000204001	ENST00000371688	protein_coding	0	1	0	18	0	0	0	0	4	0	6	0	0	0	0	1	0	0	9
LCN8	ENSG00000204001	ENST00000479767	processed_transcript	0	1	0	18	0	0	0	0	4	0	4	0	1	0	0	1	0	0	10
LCN8	ENSG00000204001	ENST00000480597	processed_transcript	0	1	0	16	0	0	0	0	4	0	5	0	0	0	0	1	0	0	8
LCN8	ENSG00000204001	ENST00000482893	processed_transcript	0	0	0	19	0	0	0	0	4	0	1	0	4	0	0	0	0	0	10
LCN8	ENSG00000204001	ENST00000612714	protein_coding	0	1	0	19	0	0	0	0	4	0	6	0	0	0	0	1	0	0	10
LCN9	ENSG00000148386	ENST00000277526	protein_coding	0	0	0	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2
LCN9	ENSG00000148386	ENST00000430290	processed_transcript	0	0	0	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2
LCN9	ENSG00000148386	ENST00000554343	retained_intron	0	0	0	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2
LCN9	ENSG00000148386	ENST00000619315	protein_coding	0	0	0	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2
LCNL1	ENSG00000214402	ENST00000408973	protein_coding	0	0	0	10	0	0	1	0	0	0	4	0	0	0	0	0	0	0	5
LCNL1	ENSG00000214402	ENST00000432827	retained_intron	0	0	0	13	0	0	0	0	3	0	2	0	1	0	0	0	0	0	7
LCNL1	ENSG00000214402	ENST00000460177	retained_intron	0	0	0	10	0	0	0	0	0	0	2	0	2	0	0	0	0	0	6
LCNL1	ENSG00000214402	ENST00000482657	retained_intron	0	0	0	11	0	0	0	0	0	0	2	0	4	0	0	0	0	0	5
LHX3	ENSG00000107187	ENST00000371746	protein_coding	0	1	0	9	0	0	0	0	0	0	7	0	0	0	0	0	0	1	2
LHX3	ENSG00000107187	ENST00000371748	protein_coding	0	0	0	11	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3
LHX3	ENSG00000107187	ENST00000619587	protein_coding	0	0	0	9	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3
LHX3	ENSG00000107187	ENST00000645419	retained_intron	0	0	0	10	0	0	0	0	0	0	6	0	2	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000412141		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000419300		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000423918		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000427778		0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000444184		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000453213		0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000454635		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000454968		0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1
LINC00963	ENSG00000204054	ENST00000607931		0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
LINC00963	ENSG00000204054	ENST00000608272		0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000608369		0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000608669	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000622120		0	0	0	8	0	0	0	0	4	0	3	0	0	0	0	0	0	0	1
LINC00963	ENSG00000204054	ENST00000622680	retained_intron	0	0	0	8	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0
LINC00963	ENSG00000204054	ENST00000622972		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000623185		0	0	0	8	0	0	0	0	4	0	2	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000624009		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000624138		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000624390		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000625171		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000652803		0	0	0	11	0	0	0	0	4	0	6	0	0	0	0	0	0	0	1
LINC00963	ENSG00000204054	ENST00000653047		0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
LINC00963	ENSG00000204054	ENST00000653386		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000653436		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00963	ENSG00000204054	ENST00000653700		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000654131		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000654204		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000654286		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000654822		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000655787		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000655962		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000656234		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000656664		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000657306		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000657389		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000658175		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000658785		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000658999		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000659188		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000659535		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000659690		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000660643		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00963	ENSG00000204054	ENST00000661101		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000662047		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000662331		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000663000		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000663083		0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
LINC00963	ENSG00000204054	ENST00000663727		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000664811		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000665880		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000665998		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000666041		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000666282		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000666559		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000667047		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000667499		0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
LINC00963	ENSG00000204054	ENST00000668074		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000668206		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000668919		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000669088		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000669210		0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000669939		0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
LINC00963	ENSG00000204054	ENST00000671555		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC00963	ENSG00000204054	ENST00000671598		0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
LINC00963	ENSG00000204054	ENST00000671609		0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2
LINC01502	ENSG00000237339	ENST00000445997		0	0	0	13	0	0	0	0	5	0	3	0	5	0	0	0	0	0	0
LINC01502	ENSG00000237339	ENST00000447497		0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
LINC01502	ENSG00000237339	ENST00000447907		0	0	0	11	0	0	0	0	7	0	3	0	1	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000423122		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000427109		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000436710		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000444125		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000654148		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000654190		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000654735		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000657393		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000657651		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000657886		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000659864		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000660036		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000660635		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000661745		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000665063		0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000666671		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
LINC01503	ENSG00000233901	ENST00000667257		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC02692	ENSG00000198454	ENST00000371629		0	0	0	19	0	0	0	0	4	0	7	0	6	0	0	0	0	0	2
LINC02846	ENSG00000260193	ENST00000563018		0	0	0	5	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
LINC02846	ENSG00000260193	ENST00000566567		0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
LRRC26	ENSG00000184709	ENST00000371542	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
LRRC8A	ENSG00000136802	ENST00000259324	protein_coding	0	1	0	5	2	0	0	0	0	0	3	0	0	0	0	0	0	1	0
LRRC8A	ENSG00000136802	ENST00000372599	protein_coding	0	1	0	5	2	0	0	0	0	0	3	0	0	0	0	0	0	1	0
LRRC8A	ENSG00000136802	ENST00000372600	protein_coding	0	1	0	5	2	0	0	0	0	0	3	0	0	0	0	0	0	1	0
LRRC8A	ENSG00000136802	ENST00000492784	processed_transcript	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
MAMDC4	ENSG00000177943	ENST00000317446	protein_coding	0	1	2	5	0	0	0	0	2	0	2	2	0	0	0	1	0	1	1
MAMDC4	ENSG00000177943	ENST00000445819	protein_coding	0	1	2	5	0	0	0	0	2	0	2	2	0	0	0	1	0	1	1
MAMDC4	ENSG00000177943	ENST00000479475	nonsense_mediated_decay	0	0	0	9	2	0	0	0	2	0	0	0	2	0	0	0	0	0	3
MAMDC4	ENSG00000177943	ENST00000481327	processed_transcript	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
MAMDC4	ENSG00000177943	ENST00000485732	processed_transcript	0	0	0	8	0	0	0	0	2	0	2	0	3	0	0	0	0	0	1
MAN1B1	ENSG00000177239	ENST00000371587	nonsense_mediated_decay	0	0	0	32	0	0	0	0	22	0	6	0	1	0	0	0	0	0	3
MAN1B1	ENSG00000177239	ENST00000371589	protein_coding	0	2	1	42	0	0	0	0	6	0	34	1	0	0	0	1	0	1	3
MAN1B1	ENSG00000177239	ENST00000474902	processed_transcript	0	1	0	43	0	0	0	0	6	0	33	0	1	0	0	1	0	0	4
MAN1B1	ENSG00000177239	ENST00000475449	protein_coding	0	1	1	29	0	0	0	0	6	0	5	1	0	0	0	1	0	0	19
MAN1B1	ENSG00000177239	ENST00000480100	retained_intron	0	1	0	37	0	0	0	0	6	0	6	0	2	0	0	1	0	0	24
MAN1B1	ENSG00000177239	ENST00000535028	retained_intron	0	1	0	37	0	0	0	0	6	0	6	0	3	0	0	1	0	0	23
MAN1B1	ENSG00000177239	ENST00000535144	protein_coding	0	2	2	41	1	0	0	0	8	0	30	2	0	0	0	1	0	1	3
MAN1B1	ENSG00000177239	ENST00000536268	retained_intron	0	1	0	32	0	0	0	0	9	0	1	0	2	0	0	1	0	0	21
MAN1B1	ENSG00000177239	ENST00000536349	retained_intron	0	1	0	37	0	0	0	0	6	0	6	0	16	0	0	1	0	0	10
MAN1B1	ENSG00000177239	ENST00000540346	processed_transcript	0	0	0	10	0	0	0	0	4	0	2	0	0	0	0	0	0	0	4
MAN1B1	ENSG00000177239	ENST00000540391	retained_intron	0	1	0	37	0	0	0	0	6	0	6	0	6	0	0	1	0	0	20
MAN1B1	ENSG00000177239	ENST00000542372	protein_coding	0	0	1	24	0	0	0	0	18	0	3	1	0	0	0	0	0	0	3
MAN1B1	ENSG00000177239	ENST00000544448	nonsense_mediated_decay	0	1	0	45	1	0	0	0	6	0	34	0	2	0	0	1	0	0	3
MAN1B1	ENSG00000177239	ENST00000545096	retained_intron	0	0	0	6	0	0	0	0	1	0	0	0	2	0	0	0	0	0	3
MAN1B1	ENSG00000177239	ENST00000545539	nonsense_mediated_decay	0	0	0	10	0	0	0	0	4	0	2	0	1	0	0	0	0	0	3
MAN1B1	ENSG00000177239	ENST00000550113	protein_coding	0	2	0	27	0	0	0	0	6	0	5	0	0	0	0	1	0	1	17
MAN1B1-DT	ENSG00000268996	ENST00000596585		0	0	0	8	0	0	0	0	3	0	0	0	2	0	0	0	0	0	3
MED22	ENSG00000148297	ENST00000343730	protein_coding	0	1	0	14	1	1	2	0	1	0	4	0	0	0	0	0	0	0	6
MED22	ENSG00000148297	ENST00000371999	protein_coding	0	1	0	13	0	1	2	0	2	0	3	0	0	0	0	0	0	0	6
MED22	ENSG00000148297	ENST00000446777	protein_coding	0	0	0	12	0	0	1	0	1	0	3	0	0	0	0	0	0	0	7
MED22	ENSG00000148297	ENST00000457204	protein_coding	0	1	0	12	0	1	2	0	1	0	3	0	0	0	0	0	0	0	6
MED22	ENSG00000148297	ENST00000471524	processed_transcript	0	0	0	13	0	0	0	0	2	0	4	0	0	0	0	0	0	0	7
MED22	ENSG00000148297	ENST00000482295	retained_intron	0	0	0	12	0	0	0	0	4	0	0	0	2	0	0	0	0	0	6
MED22	ENSG00000148297	ENST00000494177	protein_coding	0	1	0	12	0	1	2	0	1	0	3	0	0	0	0	0	0	0	6
MED22	ENSG00000148297	ENST00000610672	protein_coding	0	0	0	14	1	0	1	0	1	0	4	0	0	0	0	0	0	0	7
MED22	ENSG00000148297	ENST00000610888	protein_coding	0	1	0	13	1	1	2	0	1	0	3	0	0	0	0	0	0	0	6
MED22	ENSG00000148297	ENST00000614493	protein_coding	0	0	0	13	1	0	1	0	1	0	3	0	0	0	0	0	0	0	7
MED27	ENSG00000160563	ENST00000292035	protein_coding	0	0	0	15	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
MED27	ENSG00000160563	ENST00000357028	protein_coding	0	0	0	15	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
MED27	ENSG00000160563	ENST00000444872	processed_transcript	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
MED27	ENSG00000160563	ENST00000474263	protein_coding	0	0	0	4	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
MED27	ENSG00000160563	ENST00000650776	retained_intron	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
MED27	ENSG00000160563	ENST00000651555	protein_coding	0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
MED27	ENSG00000160563	ENST00000651950	protein_coding	0	0	0	18	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000358369	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000414342	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000439290	nonsense_mediated_decay	0	0	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000445183	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000450073	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000471943	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000474534	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000474639	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000477088	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIGA2	ENSG00000148343	ENST00000483458	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIGA2	ENSG00000148343	ENST00000492279	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIGA2	ENSG00000148343	ENST00000495975	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIR126	ENSG00000199161	ENST00000362291	miRNA	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
MIR199B	ENSG00000207581	ENST00000384849	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR2861	ENSG00000284547	ENST00000636310	miRNA	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MIR3154	ENSG00000264823	ENST00000577829	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR3621	ENSG00000263697	ENST00000580529	miRNA	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MIR3689A	ENSG00000265872	ENST00000578854	miRNA	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
MIR3689B	ENSG00000264163	ENST00000581772	miRNA	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
MIR3689C	ENSG00000264744	ENST00000581239	miRNA	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
MIR3689D1	ENSG00000265848	ENST00000579706	miRNA	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
